,x,y,z,RMSD,Energy
1849,51.75903816272563,54.19234349096474,30.712122040043184,34.62093805433216,-4.0
1850,51.694702380422136,54.059687531616994,30.750257396067248,34.48074245623683,-3.8
1851,55.694317204820884,56.33523582934195,39.68736302333928,39.670608591848186,-4.2
1852,52.82656969063602,55.206641877497916,39.80474567247822,39.091341750535285,-4.0
1853,52.34063480253437,55.556784363164574,41.00151223923792,40.566932855878235,-3.8
1854,54.54459185991732,56.06354572310162,40.04184462528369,39.8636732358816,-3.8
1855,53.60766996660233,56.18639187179462,40.43973639224658,40.464512852974906,-3.8
1856,53.7829694325943,56.5255304068086,43.25127170930728,42.019410340143196,-3.7
1857,52.5348739969923,55.66645405021566,40.8172032058587,40.09158112490998,-3.7
1858,51.504185597390475,54.89435338606424,43.23815708135485,41.07119859231678,-3.6
1859,51.66299197304143,55.31475940488904,42.01659996617865,40.75783811559616,-3.6
1860,46.30501587539548,58.249813018975814,5.652152327897657,39.916803408255696,-8.3
1861,47.56427789455923,59.836138185574946,7.928790365187329,40.44065035980269,-8.2
1862,45.76914475430454,59.21021778452757,6.91039025206323,40.861284054364084,-8.0
1863,46.789134627814846,57.839245288095285,5.841874115041125,39.26152166228527,-8.0
1864,45.70994780829305,58.44123383373727,6.36929482587616,40.46448546271044,-8.0
1865,46.546994207640665,58.84229837422133,7.2260389003497645,40.22673678395644,-7.8
1866,45.95659631209651,57.8223038435759,6.105202856419667,39.83485552401374,-7.8
1867,45.51331787726472,58.00508885275001,5.621659722063798,39.9258201490142,-7.7
1868,47.95406157586503,58.5444976171155,5.14103043233756,39.68128695589636,-7.7
1869,59.64036718365539,20.988460387555055,-3.396897528180539,22.178493409263893,-6.6
1870,59.578761849151704,21.990196531392122,-4.341392814374728,23.172410949024624,-6.4
1871,60.76857219247465,20.511640062225503,-5.172860059625526,24.685686649979022,-6.3
1872,60.89507787058734,20.480001632043237,-5.358992378245846,24.313990965422906,-6.3
1873,60.540369714825175,19.89954064193218,-6.318199513030456,25.359186574381397,-6.1
1874,59.08202447847583,21.843799373472113,-4.826597333979344,23.75560670161688,-6.0
1875,60.59286361738564,4.752895206674176,1.430495115276859,26.037126816473872,-5.6
